inst#,actual,predicted,error,prediction
1,46:161,46:161,,0.093
2,46:161,47:180,+,0.659
3,46:161,20:97,+,0.154
4,46:161,5:44,+,0.221
5,46:161,6:45,+,1
6,46:161,46:161,,0.216
7,46:161,47:180,+,0.209
8,46:161,24:101,+,0.132
9,46:161,24:101,+,0.113
10,46:161,34:111,+,0.16
11,46:161,12:52,+,0.33
12,46:161,24:101,+,0.12
13,46:161,6:45,+,0.984
14,46:161,19:96,+,0.131
15,46:161,34:111,+,0.108
16,46:161,5:44,+,0.267
17,46:161,4:43,+,0.132
18,46:161,5:44,+,0.685
19,46:161,19:96,+,0.21
20,46:161,24:101,+,0.147
21,46:161,46:161,,0.94
22,46:161,24:101,+,0.139
23,46:161,6:45,+,0.563
24,46:161,33:110,+,0.194
25,46:161,47:180,+,0.173
26,46:161,30:107,+,0.136
27,46:161,46:161,,0.981
28,46:161,24:101,+,0.109
29,46:161,24:101,+,0.154
30,46:161,24:101,+,0.13
31,46:161,34:111,+,0.099
32,46:161,1:8,+,0.13
33,46:161,5:44,+,0.15
34,46:161,9:49,+,1
35,46:161,4:43,+,0.248
36,46:161,3:39,+,0.145
37,41:118,20:97,+,0.123
38,41:118,24:101,+,0.141
39,41:118,24:101,+,0.119
40,41:118,24:101,+,0.154
41,41:118,24:101,+,0.135
42,41:118,24:101,+,0.118
43,41:118,24:101,+,0.119
44,41:118,24:101,+,0.174
45,41:118,3:39,+,0.222
46,41:118,7:46,+,0.353
47,41:118,24:101,+,0.133
48,41:118,24:101,+,0.133
49,41:118,24:101,+,0.264
50,41:118,50:241,+,0.174
51,41:118,48:186,+,0.344
52,41:118,21:98,+,0.184
53,41:118,20:97,+,0.151
54,41:118,24:101,+,0.118
55,41:118,24:101,+,0.152
56,41:118,24:101,+,0.127
57,41:118,19:96,+,0.235
58,41:118,22:99,+,0.194
59,41:118,20:97,+,0.184
60,41:118,24:101,+,0.165
61,41:118,23:100,+,0.11
62,41:118,24:101,+,0.135
63,41:118,24:101,+,0.166
64,41:118,24:101,+,0.126
65,41:118,23:100,+,0.222
66,41:118,24:101,+,0.151
67,41:118,24:101,+,0.127
68,41:118,24:101,+,0.119
69,41:118,27:104,+,0.131
70,41:118,24:101,+,0.122
71,41:118,24:101,+,0.163
72,41:118,33:110,+,0.131
73,41:118,24:101,+,0.12
74,41:118,24:101,+,0.094
75,41:118,24:101,+,0.145
76,41:118,24:101,+,0.125
77,41:118,24:101,+,0.137
78,41:118,30:107,+,0.362
79,41:118,23:100,+,0.19
80,41:118,24:101,+,0.153
81,41:118,24:101,+,0.142
82,41:118,24:101,+,0.141
83,41:118,24:101,+,0.156
84,41:118,12:52,+,0.49
85,41:118,34:111,+,0.441
86,41:118,8:48,+,0.115
87,41:118,37:114,+,0.154
88,41:118,24:101,+,0.159
89,41:118,24:101,+,0.136
90,41:118,24:101,+,0.161
91,41:118,24:101,+,0.125
92,41:118,24:101,+,0.123
93,41:118,24:101,+,0.116
94,41:118,20:97,+,0.182
95,41:118,24:101,+,0.123
96,41:118,24:101,+,0.167
97,41:118,24:101,+,0.15
98,41:118,24:101,+,0.165
99,41:118,24:101,+,0.152
100,41:118,22:99,+,0.083
101,41:118,33:110,+,0.33
102,41:118,7:46,+,0.471
103,41:118,41:118,,0.333
104,41:118,20:97,+,0.158
105,41:118,25:102,+,0.126
106,41:118,24:101,+,0.076
107,41:118,24:101,+,0.129
108,19:96,46:161,+,0.186
109,19:96,19:96,,0.149
110,19:96,19:96,,0.245
111,19:96,19:96,,0.246
112,19:96,7:46,+,0.973
113,19:96,19:96,,0.44
114,19:96,46:161,+,0.338
115,19:96,50:241,+,0.991
116,19:96,22:99,+,0.255
117,19:96,24:101,+,0.134
118,19:96,4:43,+,0.188
119,19:96,24:101,+,0.119
120,19:96,19:96,,0.199
121,19:96,49:231,+,0.154
122,19:96,31:108,+,0.127
123,19:96,46:161,+,0.157
124,19:96,43:120,+,0.717
125,19:96,19:96,,0.15
126,19:96,39:116,+,0.097
127,19:96,24:101,+,0.092
128,19:96,8:48,+,0.211
129,19:96,24:101,+,0.206
130,19:96,47:180,+,0.137
131,19:96,19:96,,0.892
132,19:96,5:44,+,0.224
133,19:96,24:101,+,0.116
134,9:49,9:49,,0.404
135,9:49,5:44,+,0.551
136,9:49,24:101,+,0.139
137,9:49,24:101,+,0.134
138,9:49,5:44,+,0.146
139,9:49,11:51,+,0.272
140,9:49,14:54,+,0.352
141,9:49,34:111,+,0.225
142,9:49,24:101,+,0.137
143,9:49,24:101,+,0.131
144,9:49,10:50,+,0.13
145,9:49,34:111,+,0.158
146,9:49,48:186,+,0.341
147,9:49,10:50,+,0.48
148,9:49,24:101,+,0.12
149,9:49,14:54,+,0.402
150,9:49,24:101,+,0.133
151,9:49,13:53,+,0.261
152,9:49,24:101,+,0.248
153,9:49,10:50,+,0.492
154,9:49,34:111,+,0.13
155,9:49,31:108,+,0.107
156,9:49,24:101,+,0.066
