inst#,actual,predicted,error,prediction
1,20:97,20:97,,0.167
2,20:97,24:101,+,0.153
3,20:97,24:101,+,0.131
4,20:97,24:101,+,0.193
5,20:97,24:101,+,0.131
6,20:97,24:101,+,0.131
7,20:97,23:100,+,0.484
8,20:97,24:101,+,0.131
9,20:97,24:101,+,0.153
10,20:97,20:97,,0.167
11,20:97,37:114,+,0.127
12,20:97,24:101,+,0.131
13,20:97,42:119,+,0.208
14,20:97,20:97,,0.444
15,20:97,13:53,+,0.343
16,20:97,20:97,,0.184
17,20:97,24:101,+,0.131
18,20:97,24:101,+,0.153
19,20:97,24:101,+,0.153
20,20:97,20:97,,0.184
21,20:97,37:114,+,0.276
22,20:97,24:101,+,0.131
23,20:97,20:97,,0.385
24,20:97,20:97,,0.183
25,20:97,34:111,+,0.203
26,20:97,24:101,+,0.131
27,20:97,20:97,,0.167
28,20:97,24:101,+,0.131
29,20:97,24:101,+,0.153
30,20:97,24:101,+,0.131
31,20:97,24:101,+,0.131
32,20:97,24:101,+,0.153
33,20:97,28:105,+,0.3
34,20:97,24:101,+,0.131
35,20:97,1:8,+,0.389
36,20:97,24:101,+,0.153
37,20:97,38:115,+,0.5
38,20:97,5:44,+,0.308
39,20:97,24:101,+,0.153
40,20:97,24:101,+,0.131
41,20:97,34:111,+,0.408
42,20:97,20:97,,0.101
43,20:97,24:101,+,0.131
44,20:97,34:111,+,0.203
45,20:97,24:101,+,0.131
46,20:97,24:101,+,0.131
47,20:97,24:101,+,0.131
48,20:97,24:101,+,0.131
49,20:97,24:101,+,0.153
50,20:97,38:115,+,0.333
51,20:97,24:101,+,0.131
52,20:97,24:101,+,0.153
53,20:97,24:101,+,0.153
54,20:97,20:97,,0.183
55,20:97,32:109,+,0.234
56,20:97,34:111,+,0.203
57,20:97,44:121,+,0.333
58,20:97,24:101,+,0.131
59,20:97,23:100,+,0.426
60,20:97,20:97,,0.183
61,20:97,24:101,+,0.131
62,20:97,24:101,+,0.131
63,20:97,24:101,+,0.364
64,20:97,24:101,+,0.131
65,20:97,20:97,,0.183
66,20:97,20:97,,0.843
67,20:97,34:111,+,0.2
68,20:97,24:101,+,0.315
69,20:97,31:108,+,0.221
70,20:97,22:99,+,0.428
