inst#,actual,predicted,error,prediction
1,4:44,22:101,+,0.125
2,4:44,22:101,+,0.125
3,4:44,22:101,+,0.125
4,4:44,22:101,+,0.125
5,4:44,22:101,+,0.125
6,4:44,22:101,+,0.125
7,4:44,22:101,+,0.125
8,4:44,22:101,+,0.125
9,4:44,22:101,+,0.125
10,31:110,22:101,+,0.125
11,31:110,22:101,+,0.125
12,31:110,22:101,+,0.125
13,31:110,22:101,+,0.125
14,31:110,22:101,+,0.125
15,31:110,22:101,+,0.125
16,31:110,22:101,+,0.125
17,31:110,22:101,+,0.125
18,31:110,22:101,+,0.125
19,31:110,22:101,+,0.125
20,31:110,22:101,+,0.125
21,31:110,22:101,+,0.125
22,31:110,22:101,+,0.125
23,31:110,22:101,+,0.125
24,31:110,22:101,+,0.125
25,31:110,22:101,+,0.125
26,31:110,22:101,+,0.125
27,31:110,22:101,+,0.125
28,31:110,22:101,+,0.125
29,31:110,22:101,+,0.125
30,18:97,22:101,+,0.125
31,18:97,22:101,+,0.125
32,18:97,22:101,+,0.125
33,18:97,22:101,+,0.125
34,18:97,22:101,+,0.125
35,18:97,22:101,+,0.125
36,18:97,22:101,+,0.125
37,18:97,22:101,+,0.125
38,18:97,22:101,+,0.125
39,18:97,22:101,+,0.125
40,18:97,22:101,+,0.125
41,18:97,22:101,+,0.125
42,18:97,22:101,+,0.125
43,18:97,22:101,+,0.125
44,18:97,22:101,+,0.125
45,18:97,22:101,+,0.125
46,18:97,22:101,+,0.125
47,18:97,22:101,+,0.125
48,18:97,22:101,+,0.125
49,18:97,22:101,+,0.125
50,18:97,22:101,+,0.125
51,18:97,22:101,+,0.125
52,18:97,22:101,+,0.125
53,18:97,22:101,+,0.125
54,18:97,22:101,+,0.125
55,18:97,22:101,+,0.125
56,18:97,22:101,+,0.125
57,18:97,22:101,+,0.125
58,18:97,22:101,+,0.125
59,18:97,22:101,+,0.125
60,18:97,22:101,+,0.125
61,18:97,22:101,+,0.125
62,18:97,22:101,+,0.125
63,18:97,22:101,+,0.125
64,18:97,22:101,+,0.125
65,18:97,22:101,+,0.125
66,18:97,22:101,+,0.125
67,18:97,22:101,+,0.125
68,18:97,22:101,+,0.125
69,18:97,22:101,+,0.125
70,18:97,22:101,+,0.125
71,18:97,22:101,+,0.125
72,18:97,22:101,+,0.125
73,41:120,22:101,+,0.125
74,41:120,22:101,+,0.125
75,39:118,22:101,+,0.125
76,39:118,22:101,+,0.125
77,39:118,22:101,+,0.125
78,39:118,22:101,+,0.125
79,39:118,22:101,+,0.125
80,39:118,22:101,+,0.125
81,39:118,22:101,+,0.125
82,11:52,22:101,+,0.125
83,11:52,22:101,+,0.125
84,11:52,22:101,+,0.125
85,11:52,22:101,+,0.125
86,22:101,22:101,,0.125
87,22:101,22:101,,0.125
88,22:101,22:101,,0.125
89,22:101,22:101,,0.125
90,22:101,22:101,,0.125
91,22:101,22:101,,0.125
92,22:101,22:101,,0.125
93,22:101,22:101,,0.125
94,22:101,22:101,,0.125
95,22:101,22:101,,0.125
96,22:101,22:101,,0.125
97,22:101,22:101,,0.125
98,22:101,22:101,,0.125
99,22:101,22:101,,0.125
100,22:101,22:101,,0.125
101,22:101,22:101,,0.125
102,22:101,22:101,,0.125
103,22:101,22:101,,0.125
104,22:101,22:101,,0.125
