inst#,actual,predicted,error,prediction
1,31:108,20:97,+,0.276
2,31:108,24:101,+,0.223
3,31:108,24:101,+,0.182
4,31:108,24:101,+,0.144
5,31:108,24:101,+,0.153
6,31:108,24:101,+,0.153
7,31:108,24:101,+,0.153
8,31:108,24:101,+,0.186
9,31:108,24:101,+,0.153
10,31:108,34:111,+,0.237
11,31:108,24:101,+,0.144
12,31:108,24:101,+,0.153
13,31:108,24:101,+,0.144
14,31:108,24:101,+,0.153
15,31:108,24:101,+,0.153
16,31:108,24:101,+,0.153
17,31:108,24:101,+,0.153
18,31:108,24:101,+,0.153
19,31:108,24:101,+,0.153
20,31:108,24:101,+,0.153
21,31:108,24:101,+,0.153
22,31:108,24:101,+,0.153
23,31:108,24:101,+,0.182
24,31:108,24:101,+,0.182
25,31:108,24:101,+,0.153
26,31:108,24:101,+,0.153
27,31:108,24:101,+,0.153
28,31:108,24:101,+,0.153
29,31:108,24:101,+,0.182
30,31:108,24:101,+,0.153
31,31:108,24:101,+,0.153
32,31:108,24:101,+,0.153
33,20:97,24:101,+,0.144
34,20:97,24:101,+,0.182
35,20:97,24:101,+,0.153
36,20:97,24:101,+,0.153
37,20:97,24:101,+,0.182
38,20:97,24:101,+,0.153
39,20:97,34:111,+,0.237
40,20:97,24:101,+,0.153
41,20:97,24:101,+,0.182
42,20:97,33:110,+,0.245
43,20:97,24:101,+,0.271
44,20:97,24:101,+,0.182
45,20:97,24:101,+,0.144
46,20:97,24:101,+,0.153
47,20:97,24:101,+,0.214
48,20:97,24:101,+,0.153
49,20:97,24:101,+,0.153
50,20:97,33:110,+,0.324
51,20:97,34:111,+,0.237
52,20:97,24:101,+,0.156
53,20:97,31:108,+,0.245
54,20:97,20:97,,0.21
55,20:97,24:101,+,0.153
56,20:97,24:101,+,0.144
57,20:97,24:101,+,0.182
58,20:97,24:101,+,0.153
59,20:97,24:101,+,0.271
60,20:97,24:101,+,0.186
61,20:97,24:101,+,0.153
62,20:97,24:101,+,0.144
63,20:97,24:101,+,0.153
64,20:97,24:101,+,0.153
65,20:97,24:101,+,0.271
66,20:97,20:97,,0.21
67,20:97,24:101,+,0.153
68,20:97,24:101,+,0.153
69,20:97,24:101,+,0.153
70,20:97,24:101,+,0.153
71,20:97,24:101,+,0.153
