inst#,actual,predicted,error,prediction
1,46:161,24:101,+,0.092
2,46:161,50:241,+,0.108
3,46:161,24:101,+,0.215
4,46:161,1:8,+,0.092
5,46:161,19:96,+,0.154
6,46:161,3:39,+,0.154
7,46:161,39:116,+,0.2
8,46:161,39:116,+,0.108
9,46:161,1:8,+,0.215
10,46:161,6:45,+,0.138
11,46:161,24:101,+,0.077
12,46:161,46:161,,0.108
13,46:161,46:161,,0.077
14,46:161,47:180,+,0.138
15,46:161,5:44,+,0.077
16,46:161,7:46,+,0.169
17,46:161,19:96,+,0.138
18,46:161,38:115,+,0.077
19,46:161,24:101,+,0.138
20,46:161,24:101,+,0.154
21,46:161,16:56,+,0.108
22,46:161,20:97,+,0.154
23,46:161,7:46,+,0.154
24,46:161,24:101,+,0.138
25,46:161,6:45,+,0.092
26,46:161,26:103,+,0.108
27,46:161,17:57,+,0.108
28,46:161,3:39,+,0.138
29,46:161,6:45,+,0.108
30,46:161,20:97,+,0.123
31,46:161,31:108,+,0.123
32,46:161,24:101,+,0.185
33,46:161,3:39,+,0.215
34,46:161,46:161,,0.185
35,46:161,24:101,+,0.246
36,46:161,46:161,,0.169
37,41:118,24:101,+,0.123
38,41:118,45:122,+,0.123
39,41:118,34:111,+,0.154
40,41:118,20:97,+,0.138
41,41:118,24:101,+,0.231
42,41:118,48:186,+,0.108
43,41:118,24:101,+,0.169
44,41:118,1:8,+,0.092
45,41:118,12:52,+,0.092
46,41:118,22:99,+,0.092
47,41:118,38:115,+,0.123
48,41:118,24:101,+,0.138
49,41:118,24:101,+,0.108
50,41:118,22:99,+,0.092
51,41:118,12:52,+,0.154
52,41:118,31:108,+,0.108
53,41:118,20:97,+,0.138
54,41:118,24:101,+,0.123
55,41:118,24:101,+,0.123
56,41:118,24:101,+,0.2
57,41:118,2:13,+,0.108
58,41:118,38:115,+,0.123
59,41:118,24:101,+,0.108
60,41:118,24:101,+,0.215
61,41:118,35:112,+,0.092
62,41:118,24:101,+,0.138
63,41:118,31:108,+,0.123
64,41:118,24:101,+,0.169
65,41:118,50:241,+,0.262
66,41:118,24:101,+,0.2
67,41:118,31:108,+,0.138
68,41:118,24:101,+,0.092
69,41:118,24:101,+,0.092
70,41:118,27:104,+,0.108
71,41:118,24:101,+,0.2
72,41:118,24:101,+,0.123
73,41:118,24:101,+,0.292
74,41:118,22:99,+,0.092
75,41:118,24:101,+,0.231
76,41:118,1:8,+,0.215
77,41:118,20:97,+,0.123
78,41:118,20:97,+,0.154
79,41:118,24:101,+,0.292
80,41:118,34:111,+,0.185
81,41:118,24:101,+,0.277
82,41:118,24:101,+,0.308
83,41:118,24:101,+,0.169
84,41:118,12:52,+,0.108
85,41:118,20:97,+,0.123
86,41:118,16:56,+,0.108
87,41:118,24:101,+,0.169
88,41:118,20:97,+,0.262
89,41:118,37:114,+,0.123
90,41:118,20:97,+,0.138
91,41:118,24:101,+,0.092
92,41:118,24:101,+,0.2
93,41:118,24:101,+,0.262
94,41:118,20:97,+,0.077
95,41:118,34:111,+,0.123
96,41:118,24:101,+,0.2
97,41:118,24:101,+,0.185
98,41:118,24:101,+,0.138
99,41:118,20:97,+,0.123
100,41:118,22:99,+,0.123
101,41:118,37:114,+,0.123
102,41:118,7:46,+,0.123
103,41:118,23:100,+,0.092
104,41:118,27:104,+,0.123
105,41:118,32:109,+,0.123
106,41:118,20:97,+,0.092
107,41:118,24:101,+,0.154
108,19:96,5:44,+,0.138
109,19:96,47:180,+,0.2
110,19:96,5:44,+,0.154
111,19:96,47:180,+,0.154
112,19:96,47:180,+,0.123
113,19:96,18:60,+,0.154
114,19:96,46:161,+,0.154
115,19:96,16:56,+,0.154
116,19:96,42:119,+,0.108
117,19:96,24:101,+,0.123
118,19:96,4:43,+,0.077
119,19:96,19:96,,0.123
120,19:96,19:96,,0.123
121,19:96,49:231,+,0.169
122,19:96,37:114,+,0.092
123,19:96,4:43,+,0.154
124,19:96,13:53,+,0.092
125,19:96,19:96,,0.123
126,19:96,5:44,+,0.108
127,19:96,5:44,+,0.108
128,19:96,8:48,+,0.2
129,19:96,24:101,+,0.138
130,19:96,4:43,+,0.138
131,19:96,7:46,+,0.169
132,19:96,7:46,+,0.108
133,19:96,20:97,+,0.169
134,9:49,9:49,,0.154
135,9:49,10:50,+,0.108
136,9:49,37:114,+,0.108
137,9:49,10:50,+,0.154
138,9:49,5:44,+,0.092
139,9:49,11:51,+,0.138
140,9:49,13:53,+,0.123
141,9:49,34:111,+,0.138
142,9:49,10:50,+,0.215
143,9:49,10:50,+,0.185
144,9:49,10:50,+,0.138
