inst#,actual,predicted,error,prediction
1,37:114,24:101,+,1
2,37:114,24:101,+,1
3,37:114,24:101,+,1
4,37:114,24:101,+,1
5,37:114,20:97,+,1
6,37:114,20:97,+,1
7,37:114,24:101,+,1
8,37:114,20:97,+,1
9,37:114,24:101,+,1
10,37:114,24:101,+,1
11,37:114,24:101,+,1
12,37:114,20:97,+,1
13,37:114,20:97,+,1
14,37:114,24:101,+,1
15,37:114,24:101,+,1
16,37:114,24:101,+,1
17,37:114,20:97,+,1
18,37:114,24:101,+,1
19,37:114,24:101,+,1
20,37:114,24:101,+,1
21,37:114,24:101,+,1
22,37:114,24:101,+,1
23,37:114,20:97,+,1
24,37:114,24:101,+,1
25,37:114,20:97,+,1
26,37:114,24:101,+,1
27,37:114,24:101,+,1
28,37:114,24:101,+,1
29,37:114,24:101,+,1
30,37:114,24:101,+,1
31,37:114,24:101,+,1
32,37:114,20:97,+,1
33,37:114,24:101,+,1
34,37:114,34:111,+,1
35,37:114,24:101,+,1
36,37:114,20:97,+,1
37,37:114,20:97,+,1
38,37:114,20:97,+,1
39,37:114,24:101,+,1
40,37:114,20:97,+,1
41,37:114,20:97,+,1
42,37:114,24:101,+,1
43,37:114,24:101,+,1
44,37:114,24:101,+,1
45,37:114,24:101,+,1
46,37:114,24:101,+,1
47,37:114,24:101,+,1
48,37:114,24:101,+,1
49,37:114,20:97,+,1
50,37:114,24:101,+,1
51,37:114,20:97,+,1
52,37:114,24:101,+,1
53,37:114,24:101,+,1
54,37:114,24:101,+,1
55,37:114,20:97,+,1
56,37:114,20:97,+,1
57,37:114,20:97,+,1
58,37:114,24:101,+,1
59,37:114,24:101,+,1
60,37:114,20:97,+,1
61,37:114,24:101,+,1
62,37:114,24:101,+,1
63,37:114,20:97,+,1
64,37:114,37:114,,1
65,37:114,24:101,+,1
66,41:118,24:101,+,1
67,41:118,24:101,+,1
68,41:118,34:111,+,1
69,41:118,1:8,+,1
70,41:118,24:101,+,1
71,41:118,24:101,+,1
72,41:118,24:101,+,1
73,41:118,24:101,+,1
74,41:118,24:101,+,1
75,41:118,24:101,+,1
76,41:118,44:121,+,1
77,41:118,34:111,+,1
78,41:118,24:101,+,1
79,41:118,24:101,+,1
80,41:118,20:97,+,1
81,41:118,22:99,+,1
82,41:118,22:99,+,1
