inst#,actual,predicted,error,prediction
1,38:117,22:101,+,1
2,38:117,18:97,+,1
3,38:117,22:101,+,1
4,38:117,36:115,+,1
5,38:117,18:97,+,1
6,38:117,22:101,+,1
7,38:117,18:97,+,1
8,38:117,18:97,+,1
9,38:117,22:101,+,1
10,38:117,29:108,+,1
11,38:117,18:97,+,1
12,38:117,22:101,+,1
13,38:117,22:101,+,1
14,38:117,22:101,+,1
15,38:117,22:101,+,1
16,38:117,22:101,+,1
17,38:117,22:101,+,1
18,38:117,18:97,+,1
19,38:117,22:101,+,1
20,38:117,22:101,+,1
21,38:117,22:101,+,1
22,38:117,22:101,+,1
23,38:117,22:101,+,1
24,38:117,22:101,+,1
25,38:117,22:101,+,1
26,38:117,36:115,+,1
27,38:117,18:97,+,1
28,38:117,22:101,+,1
29,38:117,22:101,+,1
30,22:101,22:101,,1
31,22:101,22:101,,1
32,22:101,22:101,,1
33,22:101,22:101,,1
34,22:101,36:115,+,1
35,22:101,22:101,,1
36,22:101,22:101,,1
37,22:101,32:111,+,1
38,22:101,35:114,+,1
39,22:101,18:97,+,1
40,22:101,22:101,,1
41,22:101,22:101,,1
42,22:101,37:116,+,1
43,22:101,22:101,,1
44,22:101,22:101,,1
45,22:101,22:101,,1
46,22:101,22:101,,1
47,22:101,22:101,,1
48,22:101,18:97,+,1
49,22:101,36:115,+,1
50,22:101,18:97,+,1
51,22:101,22:101,,1
52,22:101,22:101,,1
53,22:101,22:101,,1
54,22:101,22:101,,1
55,22:101,22:101,,1
56,22:101,22:101,,1
57,22:101,35:114,+,1
58,22:101,22:101,,1
59,22:101,18:97,+,1
60,22:101,22:101,,1
61,22:101,22:101,,1
62,22:101,22:101,,1
63,22:101,18:97,+,1
64,22:101,22:101,,1
65,22:101,18:97,+,1
66,22:101,22:101,,1
67,22:101,22:101,,1
68,22:101,22:101,,1
69,22:101,18:97,+,1
70,22:101,22:101,,1
71,22:101,22:101,,1
72,22:101,22:101,,1
73,22:101,22:101,,1
74,22:101,22:101,,1
